"X1" "X2" "X3" "X4" "X5" "X6" "X7" "X8" "X9" "X10" "X11"
"697" 1 1.452554 -0.4323299 1.59816 -0.2081263 -0.513172 1.067672 -0.7844326 -0.9637586 -0.3739662 1
"698" 0 1.270463 0.6983082 0.6865247 -0.7903545 -0.1424043 0.2022156 -1.161801 0.2066808 0.1646879 1
"699" 0 -2.200823 1.956193 -0.09757363 4.486036 -0.3406072 2.095176 -0.541282 -0.5705774 1.154097 1
"700" 0 -0.2578135 -0.8954676 -1.29972 0.5051713 0.5609294 0.00420455 1.078257 1.129253 0.2379035 1
"701" 0 -0.186889 -0.4845104 -0.08422695 1.205742 0.1945728 1.091174 -1.007483 -1.057824 -1.875611 1
"702" 1 -0.2203495 0.574329 0.6685795 1.117038 -0.524515 0.9188281 1.139823 -0.4637764 0.05493799 1
"703" 0 -0.3912674 0.5593752 -0.06718117 -0.9426228 1.086465 0.9784976 0.5786636 1.049067 0.02779122 1
"704" 1 -0.7033649 -1.05194 0.6484394 0.8878467 -0.0946631 -0.679192 1.327984 1.580626 0.5410867 1
"705" 1 0.08115844 -0.1000242 -0.4265998 0.1854575 0.3014614 -0.8417296 0.7259636 0.06443065 0.1353374 1
"706" 1 -0.6252057 1.27941 -0.3497497 0.2438936 -0.7457469 0.879138 -0.9617607 0.4985118 -1.321454 1
"707" 0 -1.178388 0.2517212 -3.343527 -0.3706171 -0.6929893 0.9516555 1.381759 -2.171581 -0.3574501 1
"708" 1 -0.9749035 1.84906 2.027944 -0.1907848 1.600192 0.8730971 -0.03688991 -0.2089314 -1.307225 1
"709" 1 -1.157169 0.5509131 0.1483696 0.9480976 -0.5996841 -1.577096 -1.028277 0.6710615 0.4327903 1
"710" 1 0.3888543 -0.5888362 1.054692 -0.00579145 0.2001832 0.2703436 0.4309167 0.8619497 0.03468589 1
"711" 0 0.2064296 -0.09085612 1.879968 1.728399 0.6907684 0.948855 -0.451945 -1.844162 -0.5686671 1
"712" 1 -0.6899425 -1.299862 2.153247 -0.3433358 -1.10158 0.2002862 1.344745 0.3145179 -0.4915718 1
"713" 1 -0.3795272 -0.5642364 1.204717 -0.623848 0.7324484 0.2172912 0.6629485 0.9811953 -0.4763418 1
"714" 0 0.560403 -1.143282 0.174241 -1.415298 0.2546561 1.008156 1.3015 0.3209643 -0.1556193 1
"715" 0 -0.3557751 -0.6033972 0.6117345 -1.525802 0.2363559 -0.9890049 1.085568 1.471735 1.339156 1
"716" 0 0.3508634 0.8053051 -0.8289975 0.8958319 -1.707318 -0.7627835 -0.3126502 -0.7884396 1.302729 1
"717" 0 -1.127459 -0.03038105 0.518045 -0.2531075 0.9661601 0.4481552 -0.2123583 -1.037202 -0.8827774 1
"718" 0 -0.8257997 -0.03499317 0.4510224 -0.1539803 -1.250141 -0.2814568 1.73938 0.3982547 0.3780207 1
"719" 0 0.085829 0.3634087 -0.05464779 -0.4580388 -0.277648 -0.6499439 0.9082961 0.4784889 0.1047076 1
"720" 1 -0.3363279 1.151199 1.118554 -0.488472 0.8903172 0.06426239 0.1577144 1.190835 -1.154082 1
"721" 1 0.6616093 0.2318422 0.3761671 0.2146153 1.627391 0.01452836 -0.9946209 -0.04716648 0.7048175 1
"722" 0 -0.4158541 0.7008672 -0.217931 -0.1776707 -0.4109408 0.329358 -0.2197778 0.0957249 -0.203092 1
"723" 0 -0.439149 -0.03239731 -0.659328 0.9992819 0.03601805 0.1493055 -1.155427 -0.3536636 -0.885862 1
"724" 0 1.242419 0.2879615 0.6620148 -1.6787 -1.186081 -0.2372009 -0.1039688 0.832262 -0.4299519 1
"725" 1 1.51933 1.122851 0.1210099 -0.02454875 -1.607407 0.2261076 -0.2266546 2.013871 0.2864614 1
"726" 0 0.696405 0.7803012 -0.6712982 -0.54035 0.6482977 -0.01239471 0.322187 1.682007 -0.2980021 1
"727" 1 -0.1543892 0.09771509 -0.4711074 1.200045 1.255274 -0.1702777 0.5461095 -2.918134 1.386007 1
"728" 0 -0.6046061 1.056066 0.05657303 0.587125 -1.095963 0.4279079 -1.330812 0.01231662 -0.6913431 1
"729" 1 -0.7670097 -0.8030262 -2.591293 1.820348 1.12758 1.076993 -1.140643 1.298716 0.3859229 1
"730" 0 -0.2431378 -1.028592 -0.3605079 0.02895431 -0.6299301 -0.8612342 -0.1814353 0.3521101 -0.4666751 1
"731" 1 -0.7400965 0.6337629 -2.764583 -0.3076637 -0.4903126 -0.7657741 -1.389531 1.190485 -1.194474 1
"732" 0 -0.4205447 0.558811 -1.413631 0.6304626 -0.9042378 -0.777169 0.6866276 0.1308366 0.3591908 1
"733" 0 -0.1895581 -0.4826496 -0.07607338 0.05914249 -1.432812 -0.1299948 0.2582785 0.1589714 0.8482765 1
"734" 1 -1.275652 0.1251826 0.7223149 -0.1183951 -0.6760723 -1.601685 0.1420564 0.8415206 0.7419588 1
"735" 1 1.667452 0.7251365 -2.787246 -0.4522023 -0.4883514 0.4563135 -0.6885844 0.4733644 0.6767932 1
"736" 0 0.04521819 0.1602199 -0.3795533 -1.349891 0.1025467 -0.6440731 -0.2069578 -0.3141275 0.1134408 1
"737" 0 1.268865 0.7640975 0.4911385 -0.6261894 -0.7747062 -0.3402512 -0.1332496 -0.1487274 0.5332064 1
"738" 0 -1.388855 0.9543262 1.315659 -0.2930962 -0.1123793 -0.2320102 0.01244359 1.653882 -1.395604 1
"739" 1 -0.8646493 0.4002088 0.5242328 0.5497067 0.5050447 -1.593934 0.3977237 0.5740083 1.477732 1
"740" 0 -2.006774 0.6451233 -0.06950155 2.397713 0.8591318 0.6262811 -0.001359471 0.02508502 -0.2250113 1
"741" 0 -1.344172 -1.580735 0.6488391 -0.3353803 0.4618435 0.04399675 -1.550386 1.242695 -2.172292 1
"742" 1 1.290741 -1.104493 1.157875 -1.78333 -1.491828 0.8240373 1.053404 0.8250919 -0.2372716 1
"743" 0 -0.8298756 0.9531983 1.549088 -1.547625 -0.08844532 -0.2457989 -1.257834 -0.5013844 0.28477 1
"744" 0 -2.41063 -0.180944 -1.395274 -0.3213562 -1.306411 0.3771718 -0.6656359 0.2861309 -0.06992536 1
"745" 1 0.2629512 -0.9853697 -1.343029 1.13903 0.02799175 2.093283 2.941516 0.3587294 0.3124687 1
"746" 1 0.05676767 -0.2845872 0.3086563 -0.6754447 0.3706574 0.5625372 -0.1802328 0.1138363 0.3114483 1
"747" 0 -0.9939908 -0.9928684 -1.857168 0.170136 -1.656419 0.1483812 0.1272683 -0.1596567 -0.9471586 1
"748" 1 -1.231805 -0.6263627 0.3435895 0.5937756 1.334517 1.760126 -1.133794 0.02909645 -1.221376 1
"749" 1 0.516412 0.7993389 0.9401824 -0.6961952 -0.8396115 1.20381 0.1809353 -0.7155989 0.5693568 1
"750" 0 -2.110447 -0.3586406 -0.1776712 -1.020503 -0.2500039 -0.6731765 -0.601241 -2.089942 -0.6721599 1
"751" 1 -1.505217 -1.055356 -0.1319256 -1.939875 -1.715765 0.09128539 -0.08171057 -0.6462385 -0.8375914 1
"752" 1 -0.8573171 -0.8424964 0.4666977 -1.577714 -2.95056 1.453414 -0.1122605 0.5746602 0.08148187 1
"753" 0 0.1367529 -1.676338 1.178683 0.7666138 0.7968692 -0.2612579 -0.5416741 0.4319526 -0.1833318 1
"754" 1 -0.04563267 -0.2050321 -0.722538 0.1537146 0.4295494 -0.2026607 0.5844266 1.351589 0.4626774 1
"755" 0 -2.269684 0.2264594 0.2341094 -0.06608069 0.4829716 0.3448006 0.7424134 -0.8850989 0.3227284 1
"756" 1 1.045256 -2.055949 -1.085395 -1.605748 0.4446118 0.6440189 -0.9102331 -0.3822829 1.483852 1
"757" 1 0.1115695 1.173773 0.7429508 0.3759427 0.1209791 -1.280482 -0.02639988 0.6348082 1.937144 1
"758" 0 2.151123 0.4683676 1.024794 -0.07160228 -0.2680713 -1.524559 0.1034044 -1.130403 0.03947947 1
"759" 1 -2.114613 2.588143 -1.077635 -0.4059486 0.1283908 -1.174024 0.1338975 0.5004674 1.093545 1
"760" 0 -0.7362946 -0.849055 1.201143 -1.078982 -0.6110699 0.08751747 1.407679 -0.3100334 2.320349 1
"761" 1 0.08670863 0.2951999 -2.209069 -0.8303079 -0.3566261 -0.5560314 -0.741107 0.4793828 -0.8104566 1
"762" 1 -0.08708769 -0.8861711 -0.002724808 -0.6985512 0.381111 -0.4559115 -0.1628839 2.032405 -0.2687427 1
"763" 0 -0.3420857 -0.6305288 -0.7072231 1.756386 -0.5661701 0.8014644 -1.579596 -0.3772988 -0.6565653 1
"764" 1 0.557918 -1.376749 1.397362 -0.3426689 0.1987817 -0.5824583 0.1813615 0.8674526 -1.383457 1
"765" 0 -0.468082 -0.1022161 -0.004792506 0.4493821 -0.6670779 2.449286 0.7324719 1.021379 -0.7330027 1
"766" 0 -0.4655659 -0.5588595 -0.009958684 1.523866 0.07006287 1.314177 0.1514753 1.038411 -0.07949881 1
"767" 1 0.9412415 -0.188316 0.09156672 -1.693637 -0.217884 -0.1984701 0.1546027 1.366967 0.06395703 1
"768" 0 -1.173214 -0.6739738 1.251021 -0.2578434 0.5197448 -0.6899266 -1.210274 0.5927174 -1.32394 1
"769" 0 -2.114795 1.329648 0.02015661 -0.8134829 0.01377167 0.7148333 0.868657 0.2508603 0.6679758 1
"770" 0 -0.2857822 1.891788 -0.8536241 1.037174 -0.5498769 0.5310112 -0.6699659 -1.755386 -1.280158 1
"771" 1 -0.4602217 -0.4113327 0.2838995 0.9443495 2.063973 0.6566099 -1.027232 -0.05464999 0.402947 1
"772" 1 0.07858398 0.4019873 -1.336027 0.2636392 -1.24834 0.1583772 -0.7259271 -0.3398197 0.411314 1
"773" 0 0.0934364 -1.651118 -0.5758705 -0.3694593 0.5106666 0.5282369 -1.318688 0.897148 -0.0808236 1
"774" 1 -0.7810747 0.9140642 0.8385482 0.2404824 -0.06157909 -2.122088 1.031127 0.938316 -0.07423333 1
"775" 0 -0.6971761 0.8106828 1.054038 -0.6328176 2.547847 -0.7119353 1.087153 0.3914928 0.146278 1
"776" 0 -0.2772251 -0.2055341 0.759704 -0.7201566 -1.939559 -0.7204573 0.147386 0.1607776 -0.7672497 1
"777" 0 -0.1882235 0.634373 -0.3750797 0.2467258 -0.7846091 0.8737967 -0.1759982 -1.025626 -1.183072 1
"778" 0 -0.6215833 1.990788 0.66502 -0.5943856 -0.3560123 -0.6050608 0.4915548 0.7180445 0.2003723 1
"779" 0 -0.2492588 0.8817747 0.06041248 0.3704309 -0.5718235 -0.5875265 -0.6658713 -1.842616 -0.4319177 1
"780" 1 -0.1521797 0.7370184 0.8358245 -0.4223727 1.377834 1.512368 1.322169 -0.1624668 0.5639106 1
"781" 1 -2.199783 -0.9567793 -0.5137687 -1.661981 0.03123992 -0.1740435 -0.5691043 -1.091382 -0.4105298 1
"782" 0 -0.4001597 -0.4300242 0.1999721 -0.2887286 1.075409 1.257382 -1.670595 0.4029143 0.3279075 1
"783" 0 -0.1426762 1.60328 0.2175956 0.766075 0.7097327 -0.04409083 -0.5236305 -0.08679703 0.2874873 1
"784" 0 -0.5503286 1.370065 -0.4685701 -1.486725 1.801904 -0.2872982 -1.164495 -0.7277407 0.8420573 1
"785" 0 -0.4445599 -1.303006 2.027142 1.771286 0.7254262 0.01844773 0.1851444 0.1104732 0.6473437 1
"786" 0 1.719093 0.4247727 -0.1362377 1.156029 -0.09978515 0.762407 -0.555297 0.561543 0.5819774 1
"787" 1 -0.5377373 0.2115293 -0.4939977 -0.4653189 0.231972 1.270221 -0.6199915 0.7691626 0.6659709 1
"788" 1 1.77296 1.014484 -2.185591 -0.5279 0.07822424 -1.556197 0.9717492 -1.093365 0.8515541 1
"789" 1 1.250058 -0.699484 0.9119966 -0.6027272 1.672052 0.1251152 0.7315913 -1.284936 -0.1999185 1
"790" 1 -0.279053 -0.8454723 0.2851794 0.6254526 -0.2118938 -0.8703238 0.9707965 0.2583818 -0.8708111 1
"791" 1 0.5478643 2.574291 1.662839 -0.6802101 2.533901 -0.9124881 1.072353 -1.677786 0.7616462 1
"792" 0 0.5940314 0.7642002 -1.1977 0.6041348 0.3161722 0.8078333 -0.08695043 -0.01988754 0.600319 1
"793" 1 -0.1265962 0.0904723 0.461405 -0.02903089 -0.9653341 -1.604706 -0.1049832 -0.7261173 1.45575 1
"794" 1 0.3681277 1.227482 -1.993106 -0.5096761 0.4203043 0.148392 -0.7407383 -0.4554746 -1.202181 1
"795" 0 -1.953938 -1.178777 -0.8229631 1.199774 -0.4402113 -1.892758 0.7560216 -0.04429633 -0.6619187 1
"796" 0 0.9026884 -1.424669 1.017483 0.699613 0.4778568 -0.1721513 0.9777262 -0.8795471 0.3514709 1
"797" 1 0.4359414 0.869273 -0.005894706 -0.2409712 -1.031337 -0.4908137 0.655956 -1.421674 1.425991 1
"798" 0 0.2139606 0.4371412 0.02284391 -1.33636 0.1280425 0.782854 -0.9091289 1.268697 1.095056 1
"799" 0 0.6239021 1.357583 -0.08714391 -1.057879 0.3290612 0.1010739 -0.4505798 -0.05218316 -0.05634505 1
"800" 0 2.029089 -0.993375 0.9964863 0.17501 -0.2769687 0.6198119 -0.1543354 0.596293 1.723238 1
"801" 0 1.553871 1.713168 -0.006158613 1.312286 -0.4341621 1.063251 -0.3529365 0.01835067 -0.07989635 1
"802" 1 -0.2760804 1.945796 0.2638158 0.4588479 0.8146886 0.3263619 0.7463184 0.7373265 0.9264571 1
"803" 0 2.532616 1.137593 1.127805 0.5976579 -1.010083 2.642585 -0.7507341 -0.4233071 0.328745 1
"804" 1 -2.460651 -1.528074 0.2516051 1.405706 0.5712982 -1.803013 -1.342586 1.381169 -0.5900002 1
"805" 1 0.5178254 -0.3058239 0.7758187 0.6013067 0.1943804 1.061697 -0.8578904 1.738803 2.096547 1
"806" 1 -1.405204 0.8908252 -0.9496591 -0.8870635 -0.2956957 0.5456694 0.4070428 -0.1849731 -0.5659304 1
"807" 0 -0.3739413 -1.728873 0.3347912 -1.072238 1.781638 1.057618 -0.3819721 0.8524833 -1.108434 1
"808" 1 1.025897 0.01794975 2.119673 0.1323422 0.840965 -0.9574087 0.04258174 0.2612928 -0.5753809 1
"809" 1 1.505273 0.5551794 2.356925 0.8321154 0.2939635 -1.535626 0.1108689 1.757279 2.346358 1
"810" 1 -0.1856614 0.5081177 -0.3342862 -0.9896567 0.1360314 0.7568564 -2.054939 0.6381861 1.150616 1
"811" 0 -0.139822 0.2816562 -0.5351538 0.4701545 -0.222064 -0.3707496 -0.07796015 0.2669457 1.470622 1
"812" 1 -0.9419074 2.230523 -1.348097 1.229264 -0.1925968 0.3033207 0.6661673 0.4836102 -1.481159 1
"813" 1 0.445698 0.8336737 0.3702255 1.446582 1.074966 0.2971407 -0.3381484 1.427001 -1.853474 1
"814" 0 -0.5461287 0.09657891 -1.744557 -1.11254 1.64973 0.9877188 0.6362255 -1.696227 -1.815069 1
"815" 0 0.1723517 -0.2131139 -0.74552 0.5248871 -0.4472973 -0.2946598 -0.213533 0.3746823 -1.26708 1
"816" 0 2.402299 -0.3036159 0.1551649 -1.409781 0.2970225 1.26059 -0.4299103 -0.4578682 -0.03603581 1
"817" 0 0.6815946 -0.348105 0.6348176 -0.6419957 -0.2636127 0.6501543 1.775574 -0.6983759 -0.482395 1
"818" 0 -0.1756186 0.4925434 0.1695346 0.3391516 -2.042439 0.9090799 1.743636 -1.669669 -0.02953426 1
"819" 0 -1.179929 -0.4267048 -0.7388902 -0.1151506 -0.1852109 0.4886462 1.153653 -1.082781 -0.08898012 1
"820" 1 -0.03319063 1.107988 0.9878031 -0.424127 -0.6501435 2.214978 -1.167145 0.5199504 0.6505923 1
"821" 1 -1.111877 -0.962374 1.370793 -1.267253 -0.04001798 1.403352 -0.431179 -1.336027 2.26179 1
"822" 0 1.297272 1.311963 -0.1895459 1.142439 0.1350156 1.142412 0.007646124 -1.1608 -0.9863971 1
"823" 0 -0.6143199 0.4771635 -0.5821676 0.8749248 0.1480338 -1.501048 -1.802038 -0.07335855 1.767401 1
"824" 0 0.1301977 0.415199 1.373724 -0.7385684 0.3911199 -0.2825419 -0.6227315 -0.1426683 -0.5997378 1
"825" 1 0.9638611 -0.2258353 -0.8045134 1.517448 -0.2903549 -0.06884295 -1.384007 0.571418 -0.4769608 1
"826" 0 -0.4669604 -0.3906154 -1.074756 1.151586 0.6327777 2.078812 -0.4856943 0.7313452 0.5260931 1
"827" 1 -0.6544989 -0.03898209 0.9493307 -2.194788 -0.2355046 -0.3901504 -0.06020509 -1.142183 -0.9830504 1
"828" 0 -1.735514 0.1344809 -0.3104604 0.8137486 1.219591 0.5302147 0.5043343 1.637797 -0.8980487 1
"829" 1 -1.736853 1.418796 -1.324501 -0.2679371 -0.8721193 0.8611617 -1.56888 -0.05316959 1.086601 1
"830" 0 1.921365 -0.02013277 0.1025182 -0.9490162 0.3315525 -0.4740433 -0.7056576 -0.6310996 -0.8338865 1
"831" 1 0.9667692 -0.651189 -0.5990727 -0.5656334 0.4232125 1.282861 -1.180608 0.1586003 -1.812673 1
"832" 0 -0.3277506 2.634883 -0.5305446 0.3475886 -0.2800502 0.7956288 0.9504134 -0.2547836 -0.1108602 1
"833" 0 -0.1199781 0.5476585 0.4891305 0.6075144 -2.017711 -0.452503 0.1936972 1.55571 0.265325 1
"834" 1 0.8362306 2.018652 0.5563535 -0.458319 -0.9626647 0.1375227 -1.061792 0.2797715 -0.7945288 1
"835" 1 0.8718186 0.8429908 0.1148595 1.111866 -0.04590992 -0.373704 0.009223462 -2.129427 -0.01138382 1
"836" 0 0.4886394 -0.4245904 -0.2276624 1.432413 1.188479 0.6450013 -0.5400169 -1.537467 1.318777 1
"837" 0 0.288005 -0.01329349 -0.2329461 -1.65723 0.1635861 -0.1653017 0.2195351 0.5332711 -0.5761367 1
"838" 0 0.05018741 -0.2347656 1.17757 1.472759 -0.05501589 1.638574 0.8436679 -0.9273742 -0.6216401 1
"839" 1 0.1359381 0.1523955 0.711541 -0.5584916 -0.04897653 -0.03363428 2.180718 -0.692095 -0.1278446 1
"840" 0 1.754029 -0.5573876 -0.3007947 0.9334166 -0.1763041 -0.769071 0.8334019 -1.170386 0.172296 1
"841" 0 -0.4499595 -1.597812 0.3076954 2.253471 -0.5395871 -0.2651887 -0.7027968 -0.1962072 -1.702086 1
"842" 1 1.971611 1.255927 0.9521809 -0.2498944 -0.09739738 0.5771298 0.2572999 1.688159 0.02531982 1
"843" 0 0.6739437 0.4216659 -0.6485147 1.551783 0.5860504 0.7811355 0.03845147 -0.8807897 0.7573389 1
"844" 0 0.1509782 0.2219592 -0.2813071 -1.491848 2.434661 -1.26692 0.86037 -0.2986867 -1.116522 1
"845" 1 -1.022875 -0.14941 2.155291 0.1140559 1.05232 0.08674914 -0.6195195 0.3398348 -0.001747678 1
"846" 1 -0.159348 -2.305448 -0.262357 0.4663959 0.1375011 -1.975817 -0.3512125 2.126132 -0.08139734 1
"847" 0 0.5639245 -0.6088172 1.891528 -1.696855 -0.2022434 -1.821616 0.5293896 -0.08734054 1.229461 1
"848" 1 0.6929842 0.8416686 0.9099233 1.00439 -0.321971 -1.103109 2.097383 -0.2916479 -0.3012093 1
"849" 1 1.509674 1.740134 1.427781 0.290417 1.366912 0.7785452 -0.02062958 1.546339 -0.8987187 1
"850" 0 0.6662895 0.6471283 -0.402378 0.3275638 -1.282233 -0.1068273 0.650715 0.3932237 -2.548732 1
"851" 1 -0.2872152 0.8741092 -0.9165822 -0.3765057 -1.946806 0.1947313 -0.3236003 -1.978339 0.837939 1
"852" 1 -0.1303141 -0.3482936 0.1487962 0.9428493 0.6369537 1.47692 -0.2866473 -0.8788636 0.04050015 1
"853" 0 -0.8362457 0.8826474 1.10607 0.1775579 -0.4343886 0.141639 -0.8861742 0.006394781 -1.178832 1
"854" 1 0.06898696 -0.9291057 -0.4596754 0.5327721 0.585438 0.384426 1.439737 0.4289528 0.1404326 1
"855" 0 -0.6173645 -0.3895828 -0.507859 0.3007279 -0.3392286 0.8169479 1.125932 -0.9314531 -1.657272 1
"856" 1 0.3341294 1.808563 1.379984 -1.082499 0.2374477 0.2469399 0.6288906 0.7724876 -0.5971827 1
"857" 1 0.7955444 -1.200621 -0.5206509 0.2655839 0.2679118 0.1294322 0.001315882 -0.6247871 0.3724469 1
"858" 0 0.0726732 -0.6473356 0.4608609 0.4606043 1.163991 1.066375 1.510258 0.8427071 -0.4358079 1
"859" 1 -0.9984421 -0.8229168 -2.533318 0.1874945 0.9728864 -1.523815 -0.8664795 -2.088587 0.4683088 1
"860" 0 0.5278413 0.4271697 1.4479 -0.249124 1.051588 0.8469541 -1.379921 0.5513321 0.3003837 1
"861" 1 -1.292985 0.8062619 1.374459 -0.2508917 0.7533257 0.4945798 0.982315 -0.4540015 0.998594 1
"862" 1 -0.6366519 -0.7832647 0.6123197 0.2640613 0.7944665 0.390417 1.08668 0.2214357 -0.397427 1
"863" 0 -0.06242062 0.2582562 0.4466717 -0.519109 0.2584602 -0.703452 1.504952 -0.7481568 -0.1000387 1
"864" 1 -0.7415732 -1.02196 0.8167536 -2.230739 1.008435 0.2902854 -1.260842 -0.6056139 1.953949 1
"865" 0 -2.306896 -2.091681 1.461855 -0.7873162 -0.07342384 -0.3546707 -0.0376153 -0.1563601 -0.7543303 1
"866" 0 -1.459247 -1.153875 -0.5819599 1.256756 -1.666748 -0.2302156 0.7511297 -0.6786215 -0.2048665 1
"867" 1 -2.196197 -0.5649368 -1.861482 0.8105218 -0.370091 -0.4842848 -1.143721 -0.8740897 1.32682 1
"868" 0 -1.932622 0.5567595 0.5916723 -0.5761147 -0.7723822 -1.061869 1.148556 0.5500932 0.5894464 1
"869" 0 -0.9167185 0.5592942 0.3875917 1.803939 -1.809888 -2.351452 0.1563508 -0.1845939 0.8578931 1
"870" 0 -0.5186065 0.4868242 -0.3367505 1.671692 -0.6285158 -0.2417248 -0.01431417 0.3726583 -0.3109889 1
"871" 1 1.404186 -0.8908258 0.5343673 -0.42677 -0.4133039 0.5745385 -0.7755511 -0.7511033 0.7613116 1
"872" 1 0.4521867 -1.037626 -2.222302 0.2701326 0.438439 -1.785309 0.6832219 1.215317 0.9701186 1
"873" 0 -0.4826204 1.367252 0.5801155 1.334649 -1.567931 1.368444 1.798341 -0.3812614 1.454157 1
"874" 1 -0.04919321 -0.2122493 -1.639887 0.4376683 0.5665468 -0.2044986 -0.5239688 -0.2105918 -0.06036876 1
"875" 0 0.694913 0.3645345 1.398034 0.6456704 -0.3814108 -0.9017127 -0.2662431 -0.1406816 1.402772 1
"876" 0 -0.3479042 -0.5700317 -0.06971766 -0.7387078 0.2541049 -0.1506703 -0.2142545 -1.828084 -0.04058316 1
"877" 0 -0.9694431 0.3550778 0.1873044 1.388634 3.186708 1.202259 1.84527 0.4265102 -0.205122 1
"878" 0 0.3770973 1.08269 0.1494756 0.7944798 1.396369 1.10111 0.6622752 -0.889245 0.3054008 1
"879" 0 -2.497463 -1.324553 0.4633414 0.9844706 1.763276 0.5578577 -0.02611435 0.3422826 -1.363911 1
"880" 1 -0.8708547 -0.06829798 -1.027538 0.7984459 -2.329579 1.390791 -0.3875122 0.09064326 0.2089737 1
"881" 1 0.6475416 0.2330429 -0.395631 0.9898993 0.4746138 1.080796 -1.223128 0.03319463 0.7155474 1
"882" 0 1.735436 -0.4218208 -0.1851371 -1.555459 -0.5922316 1.176475 0.2347464 -0.1054794 -1.141728 1
"883" 0 0.5038477 1.748009 -0.7100182 -0.7859627 -1.601114 0.4313386 0.08422343 -0.8100761 -0.1493691 1
"884" 0 1.039344 0.9034128 -0.4263944 0.6971318 -1.593992 0.5365746 -0.8417757 -0.06277894 -0.04913949 1
"885" 0 -2.135014 -0.7120035 1.046188 -0.146534 1.642449 -2.131007 0.4060626 -0.03381336 0.1641349 1
"886" 0 -0.6572232 -0.2574165 0.1298044 -0.003194131 -0.8922972 0.09479235 -0.9498169 -1.190297 -2.089818 1
"887" 1 1.871564 1.180334 -0.7533658 -0.1972401 -0.6143884 -0.153117 0.2148419 -1.192005 -0.1992468 1
"888" 1 0.9931949 0.4421416 -1.151698 -1.733518 0.2511601 -0.1448493 -0.3673638 0.3391488 1.234799 1
"889" 1 2.024479 1.819984 -0.6139651 -0.775055 -1.368816 -1.698776 -0.7221822 -1.195192 -1.437461 1
"890" 1 0.4702066 -1.923166 1.186279 -1.192544 0.591003 -1.122612 0.6748674 1.605927 0.1254843 1
"891" 1 -0.4645823 0.4428789 0.3985363 1.342549 -1.0282 -0.3992107 -1.011977 -1.151714 -0.2908166 1
"892" 0 1.932987 -2.079365 -0.02277184 1.170984 0.02636463 -1.172189 1.710614 -0.01499867 -0.7536537 1
"893" 1 0.289133 1.772991 -1.105104 -0.537661 0.829742 -1.205754 -0.02976608 3.006233 0.789316 1
"894" 1 0.9636497 0.1911838 1.058469 -1.134462 -0.4357874 -1.029743 -1.502479 -0.3480718 -0.6177387 1
"895" 0 -0.224137 -0.401336 -0.7362048 0.04607992 0.7328079 -1.302703 0.7697265 -1.404034 -1.000668 1
"896" 0 -0.2719596 0.320244 -1.253435 2.633795 -2.585345 1.273866 -1.423974 1.334673 0.08728541 1
"897" 1 1.182178 -0.04605275 -1.150597 0.7320098 -0.1104864 0.1163834 0.004087911 -1.695408 -0.6556691 1
"898" 0 0.3925619 -0.1549657 2.135921 -0.8050777 -1.515654 1.652642 -0.8021312 0.9736531 0.4410811 1
"899" 0 2.122806 -0.6981211 -0.6977496 -1.551114 0.4253428 0.1706428 1.031779 -0.7668826 -1.928546 1
"900" 0 0.6648201 0.8898576 0.2724229 -0.474628 1.84937 0.9046347 -0.4035234 0.185411 -0.8500922 1
"901" 0 -0.4991021 -0.2055582 0.5623086 -0.02143199 -0.2394168 -0.7569444 0.03614822 1.062431 -0.7890229 1
"902" 1 1.31362 -0.2539574 -0.7556608 1.435421 0.2928433 1.720101 0.5567751 0.6895154 -0.780013 1
"903" 0 -1.172086 1.618529 1.504263 1.78231 -1.179885 -1.733385 -1.011002 -0.07211221 -1.169777 1
"904" 1 1.790419 -0.8766282 -0.05313859 0.8294556 -0.4198448 -2.363623 0.2977885 0.002009574 1.026731 1
"905" 1 1.520606 1.025729 -0.2013892 0.07989311 0.1515776 1.102162 -1.113471 0.2319719 0.5877772 1
"906" 1 1.981987 -0.1986613 -1.02148 -0.3462721 0.8644407 1.549871 0.5321809 -0.812347 -0.2651553 1
"907" 0 -1.847213 -0.3436917 0.6087108 0.8722942 0.2490324 0.4201666 -0.2423771 -0.8565218 1.116653 1
"908" 1 -0.5450102 -0.05643858 2.24163 0.6150613 -0.6088291 0.6498532 0.9565136 -0.03738668 -0.4776576 1
"909" 1 -0.5862166 -0.5301259 0.9381782 0.8423419 -2.186284 0.8436262 -1.554079 0.5272005 -0.5484626 1
"910" 1 -0.2756309 0.02747328 1.067838 -1.667603 -0.6260251 1.143223 0.9738073 0.9504521 1.327951 1
"911" 0 -0.9040332 1.763748 -0.2599194 1.716827 0.2338498 1.796903 -1.168429 -0.1031237 -0.7476487 1
"912" 1 0.7943289 0.1200853 0.1450901 0.3848206 0.7625364 0.8111392 0.1028232 -1.877433 -0.01405416 1
"913" 1 -1.275351 1.279965 1.183823 0.2239239 -0.2926116 1.203249 0.9330775 1.61719 0.6265966 1
"914" 0 1.415798 0.4003315 1.157443 0.2907706 0.9837342 0.04344718 1.022779 -0.4937622 0.4619402 1
"915" 0 -0.02241322 -0.6104142 0.1329936 -0.08442323 0.8760032 -1.089549 -0.294863 1.13135 -0.8145379 1
"916" 0 -2.335997 0.7324598 -0.2586238 0.7188288 -1.158763 1.337141 -0.935727 1.20866 -0.3849953 1
"917" 0 1.607541 -0.7675647 0.4738513 -1.439034 1.546973 1.52472 1.432509 -0.02038113 -0.05358887 1
